Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes,clean_comments,language
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"2012 : Cry
2013 : Cry
2014 : Cry
2015 : Cry
2016 : Cry
2017 : Cry...
2018 : Cry...
2019 : Cry
2020 : cry
2021 : still crying",Ugxpm3nTxATmfTnegWJ4AaABAg,155,12223,"2012 : Cry
2013 : Cry
2014 : Cry
2015 : Cry
2016 : Cry
2017 : Cry...
2018 : Cry...
2019 : Cry
2020 : cry
2021 : still crying",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"9 years later and i still listening to it, this song is a masterpiece",UgwjrOPjMBj44AoSU0B4AaABAg,0,23,"9 years later and i still listening to it, this song is a masterpiece",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,This song always hits deep when you come back legit 🙏🔊,UgzN7kmhL84kW0K4Kpd4AaABAg,0,1,This song always hits deep when you come back legit ,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Im learning that one on piano rn. Everytime i play it as far as I can till now it just feels beautiful. So nostalgic,UgzZCWeC_n6Yi2Lm_nF4AaABAg,0,1,Im learning that one on piano rn. Everytime i play it as far as I can till now it just feels beautiful. So nostalgic,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,This song is literally one of the saddest songs in this world.,Ugxx6ZHwUCl1UkXVCwd4AaABAg,222,27691,This song is literally one of the saddest songs in this world.,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"I know it's never easy to love someone and lost her/him. But imagine the pain the new lover will feel, if deep down he/she knows that you're still not moved on from the first love you had. I don't want to feel that. I'd rather be alone, than hope and beg for a love that was never meant for me.",UgzCBuOYl8_OidmXle14AaABAg,0,3,"I know it's never easy to love someone and lost her/him. But imagine the pain the new lover will feel, if deep down he/she knows that you're still not moved on from the first love you had. I don't want to feel that. I'd rather be alone, than hope and beg for a love that was never meant for me.",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Beautiful song, never gets old. People will still listen in 2022, 2023 and so on",UgzjaiX0XXXTXy094gR4AaABAg,0,2,"Beautiful song, never gets old. People will still listen in 2022, 2023 and so on",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Timeless classic <3,UgxAIow1Xkh884IL9V94AaABAg,20,8981,Timeless classic <3,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,This song is forever in my heart❤️,UgzcN1fDJWDvfePgrIV4AaABAg,0,1,This song is forever in my heart,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"I wanna take you somewhere so you know I care
But it's so cold and I don't know where
I brought you daffodils in a pretty string
But they won't flower like they did last spring

And I wanna kiss you, make you feel alright
I'm just so tired to share my nights
I wanna cry and I wanna love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up

Oh oh
Oh oh oh oh oh oh
Oh oh oh oh oh oh

And if somebody hurts you, I wanna fight
But my hand's been broken, one too many times
So I'll use my voice, I'll be so fucking rude
Words they always win, but I know I'll lose

And I'd sing a song, that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna learn to love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up

Oh oh

I wanna sing a song, that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna fall in love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up oh oh, oh",UgxmQiwFMEF-1d5TrCR4AaABAg,0,24,"I wanna take you somewhere so you know I care
But it's so cold and I don't know where
I brought you daffodils in a pretty string
But they won't flower like they did last spring

And I wanna kiss you, make you feel alright
I'm just so tired to share my nights
I wanna cry and I wanna love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up

Oh oh
Oh oh oh oh oh oh
Oh oh oh oh oh oh

And if somebody hurts you, I wanna fight
But my hand's been broken, one too many times
So I'll use my voice, I'll be so fucking rude
Words they always win, but I know I'll lose

And I'd sing a song, that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna learn to love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up

Oh oh

I wanna sing a song, that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna fall in love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up oh oh, oh",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,When i was in high school i listened and  i love this song 8 years ago .. i felt strange and sad. Again i have strange feelings now…,UgxotZwgVmA5zjDE2sx4AaABAg,0,4,When i was in high school i listened and  i love this song 8 years ago .. i felt strange and sad. Again i have strange feelings now…,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"If you're here, your music taste is gold",UgzWyehPRoa3-Vq0IZp4AaABAg,71,9960,"If you're here, your music taste is gold",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Almost 2022 and still a masterpiece,UgxqeLUQYT8zzb0qnrN4AaABAg,0,15,Almost 2022 and still a masterpiece,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"10 Years Later, The Best Love Song.",UgyucZP21CJWLrW2vHN4AaABAg,0,2,"10 Years Later, The Best Love Song.",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Who else just randomly remembered this song 😊,UgwUJGD9twrbc2p5HsF4AaABAg,33,2802,Who else just randomly remembered this song ,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I wish his other songs got the amount of attention and views this one has 😔 he is literally so underrated 🥺😣💔,UgzPKgGzjc-K661vWxl4AaABAg,0,2,I wish his other songs got the amount of attention and views this one has  he is literally so underrated ,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"we all know, that we will love this song forever",Ugyf-KpeAMwMdIvj6MJ4AaABAg,0,0,"we all know, that we will love this song forever",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"To the Future ones , Please Don't let this Masterpiece Die 😭❤️, stuck in my mind so badly 🧎🏻‍♂️",UgwmGEe7lVZ6SN-YKVB4AaABAg,0,7,"To the Future ones , Please Don't let this Masterpiece Die , stuck in my mind so badly ",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I can't imagine how much pain he was feeling when writing this song. He's a great song composer. Love him.,Ugy73rSh9p-0rUfmGZl4AaABAg,63,11145,I can't imagine how much pain he was feeling when writing this song. He's a great song composer. Love him.,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,It's so soothing ❤,UgyJxfXTcHAKJ75wn1R4AaABAg,0,3,It's so soothing ,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I've been listening to this masterpiece for a week ♥️,UgyGNj9LrFMKdSj551l4AaABAg,0,0,I've been listening to this masterpiece for a week ,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,you know a song is gold when the comment section is still active,UgwduZXK3N5Mhc3MGXx4AaABAg,160,22576,you know a song is gold when the comment section is still active,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,this song is a masterpiece ❤❤❤,Ugx8NaraK6Jz8cJ67ft4AaABAg,0,0,this song is a masterpiece ,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I love this song with all my heart,Ugw2qafq5RiFE0H5hV14AaABAg,0,2,I love this song with all my heart,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"It’s been in my sleeping playlist since I discovered it in 2015, so I listen to it every single night🖤",UgzQiNwqpn27Cxdj8v54AaABAg,0,8,"It’s been in my sleeping playlist since I discovered it in 2015, so I listen to it every single night",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Don't worry you're not the only one who listening to this masterpiece in 2021.,UgxuPEkwnZ-KCYWu--p4AaABAg,65,6179,Don't worry you're not the only one who listening to this masterpiece in 2021.,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,This song is truly a masterpiece💎❤️,UgztOJyWxaIIVBNNQRt4AaABAg,0,6,This song is truly a masterpiece,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,since 3 days i hear the song every evening and fall asleep crying to it,Ugw-3HbiDwWDl2BC6Gd4AaABAg,0,1,since 3 days i hear the song every evening and fall asleep crying to it,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"''I wanna cry, but all my tears have been used all.''

This is me right now.",Ugxqqxp7i3ugbz_8lGt4AaABAg,24,3343,"''I wanna cry, but all my tears have been used all.''

This is me right now.",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"That's song is just a masterpiece after 9 years old, I love it.
Have a nice day to all and I'm proud of all you .",UgyVd15mH9NC5jAuKoF4AaABAg,0,4,"That's song is just a masterpiece after 9 years old, I love it.
Have a nice day to all and I'm proud of all you .",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,It's a masterpiece,UgyFybcJn-9S4Kw6YPl4AaABAg,0,0,It's a masterpiece,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Honestly, I think the saddest sound ever is the crack in someone's voice when they're on the verge of tears",UgwPQlfEg-OLo5pHVVF4AaABAg,9,2836,"Honestly, I think the saddest sound ever is the crack in someone's voice when they're on the verge of tears",en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,i can never listen to this without crying,UgxXD_dNnmGtfssEGyB4AaABAg,0,21,i can never listen to this without crying,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I wish i  heard this song sooner back when  it was released so that i could feel nostalgic listening to it remembering the old days and knowing those days won't come back no more just memories left...,UgySz0Welx6A24k98h54AaABAg,0,0,I wish i  heard this song sooner back when  it was released so that i could feel nostalgic listening to it remembering the old days and knowing those days won't come back no more just memories left...,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,2021 i still listen this masterpiece ...,UgyAAB41pMOFxSMU9i54AaABAg,0,2,2021 i still listen this masterpiece ...,en
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,It took me 8 years to find out that such a good song exists,UgwzYy6DQFpxP-Pt7wB4AaABAg,70,5402,It took me 8 years to find out that such a good song exists,en
