Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Lyrics:
I wanna take you somewhere so you know I care
But it's so cold and I don't know where
I brought you daffodils in a pretty string
But they won't flower like they did last spring
And I wanna kiss you, make you feel alright
I'm just so tired to share my nights
I wanna cry and I wanna love
But all my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
Oh oh 
Oh oh oh oh oh oh
Oh oh oh oh oh oh
And if somebody hurts you, I wanna fight
But my hand's been broken, one too many times
So I'll use my voice, I'll be so fucking rude
Words they always win, but I know I'll lose
And I'd sing a song, that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna learn to love
But all my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
Oh oh
I wanna sing a song, that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna fall in love
But all my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up oh oh, oh",UgxC6XdWVf0Qii7HNHx4AaABAg,7,197
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Unpopular opinion: this song is the masterpiece of our generation,Ugxs-4VjoONE34lpIiN4AaABAg,51,9646
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Het şeyiyle mükemmel bir şarkı asla eskimeyez,UgwkWqssgWL7X-9wYG14AaABAg,1,85
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I learnt to love this song after over 4 years. I never paid attention to the beauty of it. ❤️,Ugybk3mtUbcHtlMd_Mx4AaABAg,0,18
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"“- Promise me this is forever.
- I promise.”",Ugx2emwkJrzvr_47wJ14AaABAg,1,64
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Cara eu amo tanto essa música nem sabia que el era a 8 anos atrás ❤,UgxIjQPgH4XnMJNYbpp4AaABAg,0,2
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,This song is literally one of the saddest songs in this world.,Ugxx6ZHwUCl1UkXVCwd4AaABAg,212,26171
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"*Another Love by Tom Odell*


I wanna take you somewhere so you know I care but it's so cold and I don't know where I brought you daffodils on a pretty string but they won't flowers like they did Last spring and I wanna Kiss you make you feel alright I'm Just so tired to share my  nights I wanna cry and I wanna Love but all my tears have been used up  on another Love, another Love all my tears have Been Used Up on another Love, another Love  all my tears have been used up on another Love, another Love all my tears have been used up and If somebody hurts you, i wanna fight but My hand's Been Broken, one too many Times so use my voice i'll be so f***ing rude words: they always win, but i know i'll lose and i'd sing a Song, that'd be just ours but i sing 'em all to another Heart and  I wanna cry i wanna learn to Love but all my tears have been used up on another Love, another Love all my tears have been used up on another Love, another Love all my tears have been used up on another Love, another Love all my tears have been used up i wanna sing a Song that'll be just ours but i sang 'em all to another Heart and I wanna cry, i wanna Fall in Love but all my tears have been used up on another Love, another Love all my tears have been used up on another Love, another Love all my tears have been used up on another Love, another Love all my tears have been used up 

Thank you for reading this :)",UgxsXTcu-1M5tn4wtn54AaABAg,2,95
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"10 yıl sonra dinlemenin verdiği hüzün ve mutluluğuyla.
Şarkı eskise bile o eskimiyor..",UgyNQC3QFlqvycE4_5J4AaABAg,0,40
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Kaç yıl geçerse geçsin bu şarkı hiç eskimeyecek hala buradayım :"") 
28/10/2021",Ugxg5Np0KDptJDwbRhp4AaABAg,4,64
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,i remember when this song came out😪and now it is 8 years ago💔,UgwQYm3wfKvgng7QmGl4AaABAg,153,21621
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,hayatim kayarken bayılıyorum su sarkiyi dinleyip aglamaya..,UgxcDN191z60V6XR9ER4AaABAg,7,29
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,A vibe dessa música é tão boa.,UgzRnG43vL87k84zpyV4AaABAg,1,47
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Alguien más que se pone a reflexionar sobre la vida cuando suena este temooon🥶🖤,Ugz-_cZFNWbIHCkvy0B4AaABAg,3,61
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,This song will forever be the most powerful song ever created I connect with this song and the lyrics on another level,UgxYNCwNkZyoh5RxVbF4AaABAg,1,44
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,this is the simplest and yet best music video ever.,UggjR394cHAOHngCoAEC,125,26671
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Eu estou perdendo o sentido da vida, ou já perdi sei lá os dias se passam tão rápido os prazeres tudo se passa tudo vai morrendo com o passar dos minutos e só fica as lembranças, e a meio a tudo isso ainda tem que conviver com a saudade de quem não está mais aqui, preciso reencontrar o sentido.",UgxF9ritfZqRWn28wwh4AaABAg,2,37
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"ITS NOVEMBER 2021, LET'S SEE HOW MANY LEGENDS ARE STILL LISTENING TO THIS MASTERPIERCE🤩",Ugx4-J8KUhHXhYtmy0d4AaABAg,0,27
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Sevdiğini söyleyince gideceğinden korktuğun için ona: _""Seni seviyorum.""_ diyememen ve ona karşı hissetiklerini içinde biriktirmen.. :')",Ugz90hXzd2cLaovOi_F4AaABAg,2,34
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,اغنيتي المفضله للإبد,UgwIZsUqS9ZwKUdmNo54AaABAg,1,12
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"If you're here, your music taste is gold",UgzWyehPRoa3-Vq0IZp4AaABAg,72,9723
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,my heart aches when i listen to this but it's so addictive,Ugy8q8dnwzYF5-JtdHx4AaABAg,0,51
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,There's just something about this song.. It's just makes me wanna cry so hard,Ugy5nYHVwu4XCmlHXFV4AaABAg,0,47
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,This song explained everything I wanna say.,UgxItwR0MIiOYHXg1Dd4AaABAg,0,74
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Come back to this song in ten years and see the memories that flood your head.,Ugyjf4pXq-8IO74y5qV4AaABAg,0,3
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"This song never gets old. No matter how much I listen, I never get bored.",UgwfrS_JsgGk8Q3efu54AaABAg,82,11223
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,This is a great song it has kept me from emotional dying since my grandma passed I needed to listen to this for more comfort thanks.,UgyFCF2i-9bwb1DS2FB4AaABAg,0,0
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"""if love is a word, then why does it hurt so much if it isn't there?""",UgyAPBv0KYbvGVDwhFJ4AaABAg,0,70
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Some songs just happen to be right for my soul. Could be the chords or the lyrics, or like in this case, both. It's just amazing how you can literally feel something moving inside of you listening to it, goosebumps on my arms, it's simply the definition of magic to me.",UgwENOLbCHShrgOn0V54AaABAg,0,0
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Daqui a 4 dias essa belezinha de música fará 9 anos. Nem parece, mas sim, é isso aí msm kkkk",Ugy_RwvPr9THIHUG4ZF4AaABAg,3,49
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I just realized this song is 8 years old and still a masterpiece to this day . Wow 🤍,UgyuW0uxL9LhWzjsvFp4AaABAg,9,2900
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Dinlemekten asla sıkılmadığım nadir şarkılardan <3 💘,UgzO2xkbgY0N4Q9A76t4AaABAg,0,11
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Gece gece bu şarkıyı açıp onla olan anılarımızı düşünmek.. 🥺,UgxmoCkEUbfG4yQT4B54AaABAg,0,1
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Eu sonhava essa música com um moço de cabelos castanhos e cabeludinho..,UgwWqpPjbpJgDpxNbdd4AaABAg,0,1
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"this song will always have that Something....the way it escalates, god.",UgzpfJs07zoH2alqR-l4AaABAg,0,1
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Gives me chills. every time .after all this time ,will still give me chills even after another 10 years !",UgzKNF5AhjY_2P-UX-l4AaABAg,0,1
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Peki bu şarkıyı hiç saatlerce ağlayıp,yaşlarınız yüzünden suratınızın buz tuttuğunu hissederek dinledinizmi? Ben dinledim. Tavsiye etmiyorum.Eğer şuan ağlıyorsan,lütfen ağlama seni öyle iyi anlıyorumki,sana sarılıyorum sımsıkı,yanlız değilsin ve tekrar güçlü olacaksın kendini bırakma,göz yaşlarını sil,çünkü ağlamak sana hiç yakışmıyor.Kendine dikkat et ve buraya sadece güzel olduğu için dinlemeye gel,ağlarken görmek üzüyor. Türkiyeden selamlar..",UgxoZGyQAbcyu4uU0794AaABAg,1,39
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Çok garip hiss etdiriyo. Tüm yaşadıklarının gözünde canlanması peki? :),UgxddqKh9n-iFcDjJp14AaABAg,0,3
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"It’s been 9 years and still my favorite, I’m still searching for love and trust that I never found,I’m still fighting with my self...",UgxRReckwsN2JghqYtF4AaABAg,0,1
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Don't worry you're not the only one who listening to this masterpiece in 2021.,UgxuPEkwnZ-KCYWu--p4AaABAg,65,6142
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,That the first time I heard this music i think it gonna be an new addiction,Ugw4b0L4ZO6JfVr46HJ4AaABAg,0,5
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,2022 geliyor ve ben 3 yıldır yılbaşını bu şarkıyla geçiriyorum,Ugz_fBVAgqUofKUelLl4AaABAg,0,12
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I love how they kept the video simple because it’s just such an intense song!!,Ugw-ikDcyjC1fgWf6DF4AaABAg,0,0
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Sometimes this song makes me cry of it🥲*,UgxvchFMRXWlTjb6Pl94AaABAg,1,5
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I could just imagine how much he was hurting when he wrote this song :/,UgwjP5PRzAaj2DCFg6F4AaABAg,19,6971
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Essa música tem 8 anos que foi lançada, mas começou a repercutir só ágora depois de edit com a musica no insta , tik tok e outras plataformas mas eu  já  conhecia bem antes é sinto ciúmes dela porque era uma música que poucas pessoas conheciam mas ao mesmo tempo feliz por ser destacada",Ugzkfsphc_-CUkGvGHJ4AaABAg,0,0
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,It's been 9 years and still a masterpiece to this day ❤,Ugxc4GLLn_DTUNR2k9Z4AaABAg,0,0
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"ПОЧЕМУ Я УЗНАЛА ЭТУ ПЕСНЮ ТОЛЬКО В ЭТОМ ГОДУ , ЭТО ПРЕКРАСНО",UgwC9rwm0_etqgukwwF4AaABAg,0,1
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Essa música tem uma  vibe MT:correndo de madrugada nua estrada vazia escura na chuva chorando sem saber sua sensação  dentro de si,UgyEuB4df6HWZjGkjzN4AaABAg,0,0
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"If you survived a worldwide pandemic and have played this video, you deserve to win in life.",Ugycyo8XuAkc0lWq7ld4AaABAg,13,1817
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"I finally understand this song after 5 years, and it hurts a lot...",UgyjzDCPGF0cxRrvfJp4AaABAg,0,25
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,This song is scary makes my skin crawl remembering what trauma our previous relationship can give us.,Ugwrma46Zj5dWbWXOWN4AaABAg,0,26
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Its November 2021, lets see how many legends are listening.",Ugx3YnViu3f6UyPs4Yt4AaABAg,0,13
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,I love this song even tho it brings back memories,Ugzxt_xODA6tmYwYUrx4AaABAg,0,2
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Can we talk about how bad it is when you're helping your friends and always being the supportive friend while you're already mentally and emotinally destroyed..,UgxtCBV0BFaXo7WpbTx4AaABAg,49,2609
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"I've memorized this song more than math equations, I think this song will make me fail, 😂💔
just kidding this is the best song ever 😭🫂💖🦋",UgwyFvqt1jZGR1l32sl4AaABAg,0,4
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,What a song... Absolutely have nothing to say but be of great admiration beyond reasonable proportion.,UgyZC7GpO26v907mmbh4AaABAg,0,26
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,Dinlediğim en coşkulu ve aynı zamanda en duygusal şarkılardan biri... MUHTEŞEM🤍,Ugzt-764OH4TkQwF8AF4AaABAg,0,7
TomOdellVEVO,Tom Odell - Another Love (Official Video),Tom Odell - Another Love (Official Video) Stream Tom Odell here: https://tomodell.lnk.to/Playlists Subscribe to Tom Odell's YouTube channel: ...,MwpMEbgC7DA,"Last night, I had a really sad dream because of this song. 

My brain really created an entire narrative as I slept based around this song as its foundation. It played out like a movie as I slept, it was strange being the main character in a first person movie about my own fictional dream, but I awoke almost regretting the things I'd said and done to this fictional person in my mind. Sorry figment of my imagination, you ain't deserve that. :(",UgzqZcOBbgPgWojj02N4AaABAg,0,30
